Analysis.Region,Object.Id,XMin,XMax,YMin,YMax,DAPI..DAPI..Positive.Classification,DAPI..DAPI..Positive.Nucleus.Classification,DAPI..DAPI..Nucleus.Intensity,DAPI..DAPI..Cell.Intensity,M1..Opal.480..Positive.Classification,M1..Opal.480..Positive.Nucleus.Classification,M1..Opal.480..Nucleus.Intensity,M1..Opal.480..Cell.Intensity,M2..Opal.520..Positive.Classification,M2..Opal.520..Positive.Cytoplasm.Classification,M2..Opal.520..Cytoplasm.Intensity,M2..Opal.520..Cell.Intensity,M3..Opal.570..Positive.Classification,M3..Opal.570..Positive.Nucleus.Classification,M3..Opal.570..Nucleus.Intensity,M3..Opal.570..Cell.Intensity,M4..Opal.620..Positive.Classification,M4..Opal.620..Positive.Cytoplasm.Classification,M4..Opal.620..Cytoplasm.Intensity,M4..Opal.620....Cytoplasm.Completeness,M4..Opal.620..Cell.Intensity,M5..Opal.650..Positive.Classification,M5..Opal.650..Positive.Cytoplasm.Classification,M5..Opal.650..Cytoplasm.Intensity,M5..Opal.650..Cell.Intensity,M6..Opal.690..Positive.Classification,M6..Opal.690..Positive.Cytoplasm.Classification,M6..Opal.690..Cytoplasm.Intensity,M6..Opal.690..Cell.Intensity,M7..Opal.780..Positive.Classification,M7..Opal.780..Positive.Cytoplasm.Classification,M7..Opal.780..Cytoplasm.Intensity,M7..Opal.780....Cytoplasm.Completeness,M7..Opal.780..Cell.Intensity,Cell.Area..µm..
Tumour,24043,19114,19134,4206,4222,1,1,13.699072,12.497776,1,1,0.093139,0.077296,0,0,0.586449,0.603056,0,0,0.188617,0.195945,0,0,0,0,0.001683,0,0,3.713522,3.552896,0,0,2.833815,2.676485,0,0,0.823473,3.030303,0.831433,48.572586
Tumour,24049,19594,19614,4208,4223,1,1,15.168734,13.816566,0,0,0.000192,0.000172,0,0,0.654686,0.713756,0,0,0.282613,0.278674,0,0,0,0,0,0,0,2.621573,2.71361,0,0,1.562511,1.588101,0,0,1.061573,30.000002,1.108524,46.819965
Tumour,24051,19063,19084,4210,4232,1,1,14.34017,12.964873,1,1,0.428005,0.370856,0,0,0.613258,0.630749,0,0,0.273999,0.279154,0,0,0.004026,0,0.000669,0,0,4.369521,2.975514,0,0,3.576218,2.554265,0,0,1.035868,26.923079,0.878925,90.635445
Tumour,24053,18904,18923,4212,4227,1,1,13.81026,12.184688,0,0,0.000387,0.000489,0,0,0.577842,0.62745,0,0,0.207459,0.202247,0,0,0,0,0,0,0,5.412763,6.097664,0,0,4.354856,4.841617,0,0,0.729182,0,0.636107,62.84391
Tumour,24057,19670,19692,4214,4234,1,1,11.253607,9.764853,0,0,0,0,0,0,0.652791,0.687096,0,0,0.322056,0.327846,0,0,0.013621,0,0.006398,0,0,4.592386,5.680154,0,0,3.186215,4.990778,0,0,0.875911,0,0.800626,78.86786
Tumour,24072,18973,18994,4225,4245,1,1,8.033632,6.964614,1,1,0.057564,0.04797,0,0,0.50953,0.536166,0,0,0.326522,0.299782,0,0,0,0,0,0,0,3.105344,3.682766,0,0,2.022345,2.700253,0,0,0.646924,0,0.632281,84.12572
Tumour,24077,19381,19404,4229,4252,1,1,8.111073,7.303546,0,0,0.012923,0.011198,0,0,0.536872,0.553748,0,0,0.180971,0.177066,0,0,0,0,0,0,0,4.305924,3.645598,0,0,3.073352,2.708073,0,0,0.83262,5.454545,0.79884,103.15415
Tumour,24080,19351,19366,4230,4246,1,1,10.534297,9.077941,0,0,0.027517,0.022877,0,0,0.611118,0.60305,0,0,0.273091,0.260805,0,0,0,0,0,0,0,4.654662,4.288651,0,0,3.191697,3.373472,0,0,0.829063,0,0.836109,43.064354
Tumour,24082,19187,19206,4233,4251,1,1,10.142802,9.171309,1,1,0.278522,0.245456,0,0,0.884816,0.707967,0,0,0.311808,0.309354,0,0,0,0,0,0,0,4.664505,3.558155,0,0,3.715632,3.088447,0,0,1.014484,23.076923,0.81035,54.83194
Tumour,24097,19159,19175,4241,4259,1,1,18.663925,15.947573,0,0,0.00556,0.004503,0,0,0.735824,0.717252,0,0,0.270019,0.274937,0,0,0.014433,0,0.005941,0,0,3.144651,3.863272,0,0,2.227536,2.861103,0,0,0.825413,4.347826,0.715989,60.590546
Tumour,24109,18960,18981,4249,4267,1,1,20.258484,17.786093,1,1,0.235724,0.190359,0,0,0.598881,0.682674,0,0,0.185824,0.191306,0,0,0,0,0,0,0,3.480827,3.887008,0,0,2.313327,2.932532,0,0,0.812984,1.960784,0.795065,66.34915
Tumour,24116,19373,19398,4257,4284,1,1,11.475109,10.61252,1,1,0.065789,0.059354,0,0,0.62755,0.641691,0,0,0.326357,0.31725,0,0,0,0,0,0,0,3.584133,3.415239,0,0,2.853356,2.704668,0,0,1.038164,17.857143,1.02371,121.93221
Tumour,24119,19025,19046,4260,4278,1,1,11.324654,10.664178,0,0,3.6e-05,7.9e-05,0,0,0.521061,0.573064,0,0,0.545646,0.556398,0,0,0.387711,0,0.166717,1,1,9.571677,8.376138,1,1,6.941166,6.088683,0,0,0.866647,0,0.708604,65.34766
Tumour,24135,18949,18974,4272,4293,1,1,10.23782,9.182542,1,1,0.359799,0.304386,0,0,0.572807,0.58108,0,0,0.280092,0.264765,0,0,0,0,0,0,0,4.665775,3.746239,0,0,3.410259,3.006069,0,0,0.783973,3.076923,0.735492,104.656395
Tumour,24159,19030,19048,4289,4308,1,1,11.477965,10.244834,1,1,0.14822,0.12789,0,0,0.611668,0.625667,0,0,0.360938,0.341654,0,0,0,0,0,0,0,4.963218,6.30894,0,0,4.112242,5.571771,0,0,0.782522,5,0.729391,72.608505
Tumour,24189,18935,18948,4312,4326,1,1,8.656803,7.762999,1,1,0.165324,0.133268,0,0,0.606003,0.599945,0,0,0.265282,0.254859,0,0,0,0,0,0,0,5.282786,4.72014,0,0,4.523815,4.122972,0,0,0.759263,3.333333,0.632526,36.05388
Tumour,24197,19059,19070,4317,4327,1,1,20.875666,19.375538,0,0,0,0.00037,0,0,0.586414,0.601719,0,0,0.702724,0.674501,0,0,0,0,0.001278,0,0,2.629199,2.860852,0,0,1.594617,1.803068,0,0,0.81528,0,0.765704,29.043402
Tumour,24223,19225,19235,4331,4342,1,1,9.469239,7.706609,0,0,0.00067,0.000461,0,0,0.596537,0.615065,0,0,0.294987,0.296837,0,0,0,0,0,0,0,2.759594,2.746496,0,0,1.568854,1.467625,0,0,0.926071,12.5,1.079812,19.278809
Tumour,24228,18959,18981,4334,4348,1,1,15.746956,14.229824,0,0,0.019139,0.016582,0,0,0.644756,0.679912,0,0,0.345116,0.329295,0,0,0,0,0,0,0,5.692587,6.439515,0,0,4.554415,5.425309,0,0,0.801135,3.030303,0.658404,61.842415
Tumour,24230,19157,19169,4336,4353,1,1,10.100516,9.300317,0,0,0.004795,0.006547,0,0,0.580512,0.616658,0,0,0.29358,0.287745,0,0,0,0,0,0,0,4.332674,3.960305,0,0,2.375177,2.325465,0,0,0.830948,0,0.923783,34.551632
Tumour,24251,18891,18905,4347,4358,1,1,8.976937,8.516433,1,1,0.064978,0.055448,0,0,0.62952,0.610762,0,0,0.253084,0.266765,0,0,0,0,0,0,0,5.447187,4.690742,0,0,4.457486,3.668268,0,0,0.626619,0,0.608545,36.554626
Tumour,24275,19225,19237,4367,4375,1,1,20.45146,17.86149,1,1,0.098682,0.083303,0,0,0.526006,0.627848,0,0,0.454863,0.42586,0,0,0,0,0.009197,0,0,2.183465,3.16868,0,0,1.077147,2.281852,0,0,0.769839,0,1.097486,19.278809
Tumour,24290,19619,19642,4372,4391,1,1,11.406027,10.256829,0,0,0.024373,0.021331,0,0,0.656496,0.649828,0,0,0.408514,0.383522,0,0,0,0,0,0,0,5.709724,4.730871,0,0,5.067629,4.529274,0,0,0.931952,9.259259,0.934877,89.88432
Tumour,24311,19667,19681,4388,4406,1,1,14.947212,12.457146,0,0,0,0,0,0,0.648745,0.738499,0,0,0.289193,0.29247,0,0,0.007341,0,0.002063,0,0,3.083052,3.615795,0,0,1.91082,2.669192,0,0,0.883689,2.222222,0.896523,54.581566
Tumour,24328,19422,19436,4400,4413,1,1,8.707979,7.702539,0,0,4.8e-05,3.9e-05,0,0,0.604578,0.647973,0,0,0.315049,0.330897,0,0,0,0,0,0,0,5.834005,4.876553,0,0,4.982622,4.267001,0,0,0.895166,0,0.932737,33.550137
Tumour,24347,18909,18923,4413,4428,1,1,17.107088,15.285908,1,1,0.833484,0.715024,0,0,0.648878,0.72693,0,0,0.67831,0.612031,0,0,0,0,0.003148,0,0,2.565326,2.742784,0,0,1.574424,2.118708,0,0,0.665587,0,0.745938,45.317722
Tumour,24353,19164,19187,4416,4436,1,1,18.565199,17.409838,0,0,0.036342,0.033406,0,0,0.636046,0.635708,0,0,0.328435,0.315945,0,0,0,0,0.000543,0,0,6.091935,5.536924,0,0,5.181415,5.259952,0,0,0.898992,4.761905,0.809057,96.39405
Tumour,24369,19471,19479,4422,4432,1,1,11.590288,9.501181,0,0,0,0,0,0,0.643099,0.635336,0,0,0.199014,0.189753,0,0,0,0,0,0,0,5.824866,4.478555,0,0,4.336067,3.145298,0,0,0.857076,16.666668,1.010872,17.52619
Tumour,24379,19153,19172,4428,4448,1,1,18.697739,18.22925,0,0,0.029976,0.028891,0,0,0.561586,0.586359,0,0,0.30781,0.30742,0,0,0,0,0,0,0,4.737055,4.987248,0,0,3.340417,4.481972,0,0,0.77332,0,0.705847,87.1302
Tumour,24394,19072,19092,4436,4459,1,1,8.813518,8.254956,0,0,0,4e-06,0,0,0.582256,0.57874,0,0,0.228859,0.223506,0,0,0,0,0,0,0,4.824491,4.77225,0,0,4.008667,4.045015,0,0,0.597179,0,0.561218,75.61299
Tumour,24450,19170,19197,4471,4502,1,1,8.054055,7.426077,1,1,0.055695,0.049785,0,0,0.523249,0.546439,0,0,0.225669,0.221637,0,0,0,0,0,0,0,5.796555,5.584793,0,0,4.307635,4.273475,0,0,0.75899,1.408451,0.721952,167.5003
Tumour,24453,19378,19390,4473,4485,1,1,7.19707,6.26995,1,1,0.06302,0.049516,0,0,0.679629,0.619274,0,0,0.269444,0.257246,0,0,0,0,0,0,0,3.886194,4.199078,0,0,2.515636,2.673316,0,0,0.810084,14.285715,0.865531,24.536667
Tumour,24464,19526,19535,4481,4489,1,1,20.287338,16.307703,0,0,0,0,0,0,0.589291,0.663673,0,0,0.342019,0.30245,0,0,0,0,0.000265,0,0,1.413889,2.113992,0,0,0.584319,1.397238,0,0,0.529224,6.666667,0.762296,13.019456
Tumour,24467,19243,19253,4483,4495,1,1,10.232326,8.882497,0,0,0,0,0,0,0.79458,0.85444,0,0,0.379143,0.396881,0,0,0,0,0,0,0,3.620977,3.637192,0,0,4.040599,3.535048,0,0,0.931691,4.347826,0.838798,24.03592
Tumour,24486,18982,18999,4493,4517,1,1,9.90855,8.789219,0,0,0.044528,0.037469,0,0,0.637133,0.659192,0,0,0.342277,0.340753,0,0,0,0,0,0,0,6.120876,5.066775,0,0,5.411706,4.537181,0,0,0.896654,2.083333,0.832483,75.36262
Tumour,24497,19379,19398,4502,4519,1,1,12.487037,10.829537,1,1,0.336027,0.274163,0,0,0.595739,0.621935,0,0,0.563497,0.517678,0,0,0,0,0,0,0,5.457861,4.659222,0,0,4.089681,3.999596,0,0,0.822717,8,0.864583,64.34615
Tumour,24524,19150,19176,4513,4535,1,1,8.738341,7.866311,1,1,0.310927,0.273915,0,0,0.516919,0.513705,0,0,0.241699,0.232503,0,0,0,0,0,0,0,5.617249,4.594949,0,0,4.194083,3.61017,0,0,0.750333,0,0.69874,104.90677
Tumour,24534,19684,19698,4520,4540,1,1,16.316372,14.351275,0,0,0.012505,0.010317,0,0,0.674805,0.736666,0,0,0.278099,0.277074,0,0,0.023573,0,0.004286,0,0,4.607693,5.454204,0,0,3.182346,4.149619,0,0,0.746748,0,0.734707,60.089794
Tumour,24537,19636,19650,4526,4541,1,1,20.199137,17.032848,0,0,0,0,0,0,0.660593,0.711606,0,0,0.289265,0.291992,0,0,0,0,0,0,0,3.630182,3.240951,0,0,2.487543,2.385113,0,0,0.886286,7.894736,0.770271,46.819965
Tumour,24540,19167,19194,4528,4559,1,1,14.522326,13.356116,1,1,0.296351,0.261204,0,0,0.638702,0.631247,0,0,0.387814,0.374511,0,0,0,0,9.2e-05,0,0,6.712373,6.416009,0,0,5.417228,5.411124,0,0,0.921935,9.859155,0.867894,145.96812
Tumour,24545,19341,19362,4530,4555,1,1,15.981672,14.135627,0,0,0.001379,0.001187,0,0,0.619666,0.636099,0,0,0.511733,0.476223,0,0,0,0,0,0,0,5.292573,4.234468,0,0,4.170827,3.611495,0,0,0.95708,16.949154,0.911019,105.908264
Tumour,24583,19148,19172,4550,4565,1,1,14.306513,12.845283,1,1,0.221886,0.193255,0,0,0.642301,0.620137,0,0,0.34726,0.336317,0,0,0,0,0,1,1,7.196048,4.999337,0,0,5.616261,3.938271,0,0,0.928726,10,0.885122,77.61599
Tumour,24593,19022,19041,4554,4569,1,1,21.35734,18.223673,0,0,0,0,0,0,0.645602,0.6655,0,0,0.526002,0.483738,0,0,0,0,0.002404,0,0,4.174312,3.890861,0,0,3.051728,2.723766,0,0,0.977584,21.73913,0.922848,52.57857
Tumour,24602,19115,19137,4558,4569,1,1,12.38011,10.984683,0,0,0.001763,0.00191,0,0,0.616928,0.544298,0,0,1.348009,1.203812,0,0,0,0,0.000902,0,0,5.595598,4.202651,0,0,4.194438,2.894307,0,0,0.884555,7.894736,0.879162,52.828945
Tumour,24624,19302,19310,4573,4581,1,1,15.79903,13.612938,1,1,0.122508,0.085561,0,0,0.744594,0.693976,0,0,0.39198,0.392499,0,0,0,0,0,0,0,6.062448,6.358307,0,0,5.878781,5.735576,1,1,1.230124,57.894737,1.099632,15.773571
Tumour,24639,19644,19657,4586,4602,1,1,22.066942,18.874641,0,0,0,0,0,0,0.730267,0.757364,0,0,0.294059,0.303355,0,0,0,0,0,0,0,4.37864,3.972701,0,0,3.087512,2.885596,0,0,0.96896,22.580645,0.835285,38.307243
Tumour,24648,19358,19369,4592,4608,1,1,17.675684,16.088804,0,0,0.015103,0.014526,0,0,0.640159,0.757569,0,0,0.355905,0.347598,0,0,0,0,0.001147,0,0,4.675122,5.091956,0,0,3.134384,3.64206,0,0,0.817705,4.545455,0.73124,37.806496
Tumour,24692,19197,19214,4630,4645,1,1,13.970567,11.986658,0,0,0,0.000341,0,0,1.317589,0.98273,0,0,0.201419,0.201452,0,0,0,0,0,0,0,3.292204,4.198288,0,0,3.196249,3.808089,0,0,0.571015,0,0.598515,46.819965
Tumour,24704,19166,19184,4639,4662,1,1,13.608499,11.720039,1,1,0.216679,0.179656,0,0,0.523378,0.52263,0,0,0.447773,0.40233,0,0,0,0,0.00056,0,0,5.198455,3.998326,0,0,3.904416,3.539522,0,0,0.838895,0,0.753152,89.38357
Tumour,24709,19556,19571,4640,4659,1,1,11.633225,10.445938,0,0,0,0,0,0,1.886197,1.585816,0,0,0.451307,0.461527,0,0,0.102865,0,0.052702,0,0,3.691425,3.336812,0,0,3.663138,2.934497,0,0,0.755926,6.976745,0.693028,60.84092
Tumour,24715,19046,19057,4644,4655,1,1,33.466244,28.02894,0,0,0.005401,0.004206,0,0,0.708743,0.844393,0,0,0.691769,0.630875,0,0,0,0,0,0,0,3.526713,5.197654,0,0,3.734062,5.030299,0,0,0.666624,0,0.919555,26.038912
Tumour,24716,19099,19113,4644,4657,1,1,21.838717,19.781939,1,1,0.315736,0.275523,0,0,0.625139,0.706459,0,0,0.345354,0.342049,0,0,0,0,0,0,0,3.926522,3.806025,0,0,3.792966,4.269162,0,0,0.863001,13.636364,0.892576,33.550137
Tumour,24720,19462,19474,4646,4673,1,1,24.836332,21.497715,0,0,0.006773,0.005568,1,1,2.821914,2.441418,1,1,3.511284,3.128199,1,1,3.6691,50.847458,3.994722,1,1,10.282487,10.024161,1,1,23.390507,28.621685,1,1,1.333433,52.54237,1.539317,72.35813
Tumour,24741,19414,19428,4660,4672,1,1,31.476866,26.134161,0,0,0,0,1,1,9.484116,8.751253,1,1,3.840805,4.022467,1,1,19.858902,100,14.367874,1,1,18.373459,15.450772,1,1,47.804523,47.358833,1,1,1.93264,100,1.953142,35.803505
Tumour,24752,19626,19640,4666,4678,1,1,10.079346,8.346549,0,0,0.000509,0.000396,0,0,0.780325,0.951072,0,0,0.350756,0.346335,0,0,0.093662,0,0.034858,0,0,5.363813,4.88896,0,0,4.010256,3.646842,0,0,0.929457,18.181818,1.008115,37.055374
Tumour,24760,19606,19619,4671,4685,1,1,8.088296,6.490668,0,0,0,0,1,1,3.197878,4.990009,0,0,1.738976,1.560586,0,0,2.483308,48.64865,3.66761,0,0,6.175519,8.251376,1,1,9.721977,16.560753,0,0,0.582385,0,0.836583,39.05837
Tumour,24766,19639,19650,4678,4685,1,1,12.90975,11.787729,0,0,0.00342,0.003413,0,0,0.687227,0.762134,0,0,0.354145,0.360295,0,0,0.094923,0,0.034479,0,0,3.431127,3.46165,0,0,2.420715,2.76083,0,0,0.771733,0,0.748158,19.028435
Tumour,24768,19449,19465,4678,4694,1,1,16.281069,14.473206,0,0,0,0,1,1,4.572724,9.867956,0,0,1.885663,1.723463,0,0,1.177635,27.777779,1.361537,0,0,6.486961,10.087542,1,1,10.276936,16.952488,0,0,0.913265,11.111112,1.274522,50.325203
Tumour,24802,19262,19277,4705,4722,1,1,9.735917,9.045298,1,1,0.310999,0.273803,0,0,0.562361,0.555781,0,0,0.277034,0.267517,0,0,0,0,0,0,0,5.125504,4.331049,0,0,3.632674,3.178355,0,0,0.726047,0,0.873509,44.06585
Tumour,24804,19568,19587,4705,4726,1,1,14.63011,13.405638,0,0,0,0,1,1,3.490724,3.554301,0,0,0.825433,0.822406,0,0,0.568483,6.122449,0.186064,0,0,3.398479,2.989711,1,1,10.806949,11.443958,0,0,0.622729,2.040816,0.684045,73.35963
Tumour,24831,19676,19687,4721,4736,1,1,18.752941,17.273811,0,0,0,0,0,0,0.756239,0.872324,0,0,0.294751,0.309435,0,0,0,0,0.003449,0,0,4.247208,5.325552,0,0,3.858375,4.47201,0,0,0.815145,0,0.6943,36.05388
Tumour,24881,19200,19213,4749,4764,1,1,36.59275,33.051785,0,0,0.015966,0.02291,0,0,0.579574,0.647562,0,0,0.46869,0.456404,0,0,0,0,0,0,0,4.403796,4.170262,0,0,3.32366,3.423937,0,0,0.82235,11.428572,0.948228,44.316223
Tumour,24925,19181,19198,4775,4796,1,1,17.436255,15.908162,0,0,0.023001,0.020441,0,0,0.497742,0.499246,0,0,0.318398,0.302851,0,0,0,0,0,0,0,6.114638,5.094938,0,0,4.256505,3.640461,0,0,0.627042,0,0.589334,65.59803
Tumour,24929,19104,19120,4776,4793,1,1,17.244015,16.25366,1,1,0.061394,0.055753,0,0,0.638317,0.608992,0,0,0.18361,0.18029,0,0,0,0,0,0,0,5.797972,5.534318,0,0,4.917028,4.779228,0,0,0.672045,0,0.622983,46.319218
Tumour,24956,19444,19461,4793,4810,1,1,15.067923,13.097813,1,1,0.159477,0.122934,0,0,1.431853,1.260914,0,0,0.382958,0.371369,0,0,0,0,0.01081,0,0,3.416756,3.712525,0,0,3.104501,3.696606,0,0,0.657327,0,0.680832,46.56959
Tumour,24979,18999,19011,4809,4826,1,1,49.1707,42.436493,1,1,0.632272,0.509143,0,0,0.667801,0.825917,0,0,0.5022,0.473143,0,0,0.016466,0,0.015127,0,0,2.617758,3.089577,0,0,2.214208,2.573006,0,0,0.935438,29.268291,0.976519,40.56061
Tumour,24993,19380,19393,4814,4827,1,1,19.129196,16.466185,0,0,0.012888,0.012053,0,0,1.034865,0.929043,0,0,1.323686,1.31468,1,1,7.989033,87.5,5.859226,1,1,10.754516,11.425267,1,1,10.487207,10.493196,1,1,1.314081,58.333332,1.302795,30.79602
Tumour,25002,19626,19637,4817,4830,1,1,10.835079,9.171688,0,0,0,0,0,0,1.351954,1.231844,0,0,0.673858,0.641013,0,0,0.538978,6.25,0.73424,0,0,4.895369,5.715826,0,0,3.927531,4.755231,0,0,0.668415,0,0.745996,29.54415
Tumour,25008,19446,19455,4821,4832,1,1,35.59217,33.161015,0,0,0,0,1,1,25.305418,21.483124,1,1,10.747318,10.183923,0,0,4.978064,35.714287,3.772644,1,1,20.05495,18.779999,1,1,34.313606,35.623524,1,1,1.500849,100,1.455632,23.53517
Tumour,25032,19085,19095,4836,4846,1,1,27.30857,22.407,1,1,0.101214,0.079305,0,0,0.760155,0.813725,0,0,0.661524,0.585352,0,0,0,0,0,0,0,6.355477,7.701991,0,0,5.574493,6.976925,0,0,0.802648,0,0.814091,23.785543
Tumour,25040,19248,19257,4841,4855,1,1,14.692488,13.556468,1,1,0.206084,0.163551,0,0,0.634528,0.70982,0,0,0.22485,0.225359,0,0,0,0,0,0,0,4.904378,4.095128,0,0,4.059317,3.635202,0,0,0.797695,7.142858,1.022326,32.298264
Tumour,25044,19447,19458,4843,4855,1,1,13.569916,10.694174,0,0,0.000543,0.000387,0,0,1.363847,1.623767,0,0,1.447129,1.220005,0,0,0,0,0,0,0,1.767969,2.249167,1,1,15.097147,20.049212,0,0,0.965904,33.333336,1.303981,26.038912
Tumour,25045,19098,19116,4844,4856,1,1,31.83115,28.443367,1,1,0.066458,0.052405,0,0,1.084815,0.938354,0,0,0.477034,0.444797,0,0,0,0,0,0,0,5.209746,4.382759,0,0,5.489802,4.089344,0,0,0.762396,0,0.851056,44.566597
Tumour,25058,19015,19025,4855,4866,1,1,16.978966,15.367015,0,0,0.043112,0.03116,0,0,0.993169,1.030545,0,0,0.564181,0.536953,0,0,0,0,0,0,0,4.398654,6.177635,0,0,5.912511,7.011584,0,0,0.758542,0,0.937334,25.287788
Tumour,25061,19283,19296,4854,4865,1,1,17.061235,15.609342,0,0,0.032073,0.026197,0,0,0.653457,0.642335,0,0,0.485166,0.441187,0,0,0,0,0,0,0,3.608525,3.54807,0,0,2.776292,2.801934,0,0,0.648812,0,0.789922,26.790033
Tumour,25072,19585,19604,4859,4879,1,1,30.024755,27.48847,0,0,0,0,1,1,5.771159,6.781943,0,0,2.727287,2.549189,0,0,0.733276,11.764706,2.017277,0,0,5.4452,7.78885,1,1,18.818731,25.795765,1,1,1.225875,52.941177,1.359787,54.331192
Tumour,25095,19183,19190,4876,4888,1,1,8.581842,7.594395,0,0,0,0,1,1,10.775853,10.365416,1,1,4.939109,4.221217,0,0,0,0,0,0,0,6.648183,9.133689,1,1,10.837066,14.207214,0,0,0.701233,0,0.782648,20.53068
Tumour,25131,19152,19166,4895,4906,1,1,31.470953,28.083054,0,0,0,0,1,1,2.327719,2.549654,0,0,2.649331,2.672183,1,1,6.8093,100,5.243659,1,1,11.114528,11.124476,1,1,42.975445,42.427998,1,1,1.939728,100,1.757222,31.547142
Tumour,25140,18907,18920,4899,4916,1,1,30.003471,26.55332,1,1,0.120601,0.106523,0,0,0.70737,0.717947,0,0,0.409811,0.373513,0,0,0,0,0,0,0,6.072938,5.541597,0,0,5.196481,4.963693,0,0,1.109893,23.076923,1.04198,49.323708
Tumour,25148,19239,19252,4904,4921,1,1,18.753479,16.458298,1,1,0.056101,0.046642,0,0,0.537378,0.58619,0,0,0.663184,0.588331,0,0,0,0,0.001386,0,0,5.654449,5.360586,0,0,3.75539,3.879509,0,0,0.79852,0,0.789925,43.064354
Tumour,25155,18942,18964,4909,4935,1,1,32.97832,30.496593,1,1,0.384596,0.35125,0,0,0.741148,0.812878,0,0,0.276502,0.268505,0,0,0,0,0.001067,0,0,6.177748,5.645763,0,0,5.985236,5.564599,0,0,0.845084,13.793103,0.813572,100.90078
Tumour,25160,19201,19216,4910,4923,1,1,25.236038,22.139114,1,1,0.052209,0.042156,0,0,0.653612,0.812187,0,0,0.40148,0.391416,0,0,0.003243,0,0.001255,0,0,3.589707,3.255793,0,0,2.331693,2.515739,0,0,0.93336,38.709675,1.137584,40.310238
Tumour,25175,19679,19689,4920,4931,1,1,22.553577,20.457287,0,0,0,0,0,0,0.68735,0.783946,0,0,0.345515,0.351613,0,0,0.031356,0,0.00632,0,0,3.699542,3.559397,0,0,2.552129,2.837243,0,0,0.840376,0,0.791865,24.536667
Tumour,25208,19151,19163,4941,4959,1,1,31.697094,26.273695,0,0,0.032257,0.024568,1,1,5.072604,5.985427,1,1,6.926129,5.836077,1,1,3.066326,58.536583,3.777936,0,0,6.228411,8.757386,1,1,27.617828,38.759796,0,0,1.195496,53.65854,1.512224,43.064354
Tumour,25224,19335,19352,4949,4967,1,1,19.835016,17.611506,0,0,0.024483,0.020309,0,0,0.582559,0.659173,0,0,0.222078,0.215221,0,0,0,0,0,0,0,5.420129,5.677275,0,0,4.026527,4.628114,0,0,0.690416,0,0.683291,62.343163
Tumour,25226,19602,19617,4951,4964,1,1,13.057576,11.011659,0,0,0.000485,0.000429,0,0,1.056489,1.31543,0,0,1.083287,0.989529,0,0,1.643746,36.585365,2.383747,0,0,2.984758,3.676013,1,1,8.916065,14.778099,0,0,0.51676,0,0.759031,45.06735
Tumour,25236,19293,19309,4964,4972,1,1,19.08632,18.726755,1,1,0.115049,0.156326,0,0,0.667643,0.72382,0,0,0.364621,0.382411,0,0,0,0,0.000494,0,0,4.385275,4.599785,0,0,3.789949,3.981846,0,0,0.806067,0,0.816166,32.04789
Tumour,25240,19350,19360,4961,4977,1,1,22.651941,21.592857,1,1,0.30506,0.346188,0,0,0.716226,0.712562,0,0,0.454319,0.433862,0,0,0,0,0.000603,1,1,7.455345,6.904001,0,0,6.247377,5.689884,0,0,0.789772,7.692308,0.655893,31.547142
Tumour,25247,19310,19326,4964,4983,1,1,25.250975,23.744202,1,1,0.463906,0.439033,0,0,0.676101,0.690965,0,0,0.535375,0.507419,0,0,0,0,0,0,0,5.554147,6.114216,0,0,5.223279,5.712696,0,0,0.815745,5.555556,0.760202,54.581566
Tumour,25264,19029,19054,4976,4991,1,1,31.986053,29.421993,1,1,0.051333,0.04521,0,0,0.770879,0.824345,0,0,0.550844,0.531455,0,0,0,0,0.000404,0,0,5.31486,4.856994,0,0,4.975881,4.687014,0,0,0.792265,11.764706,0.731111,64.09578
Tumour,25270,18976,18992,4981,4997,1,1,24.228521,21.928621,1,1,0.18448,0.157125,0,0,0.619522,0.659251,0,0,0.203314,0.210812,0,0,0,0,0,0,0,5.375815,5.673231,0,0,4.422637,4.711874,0,0,0.704454,0,0.661668,53.329693
Tumour,25303,19331,19348,5001,5031,1,1,16.5411,15.97637,1,1,0.0881,0.082481,0,0,0.638194,0.633854,0,0,0.347169,0.338126,0,0,0,0,0.000197,0,0,5.19142,5.126325,0,0,4.098052,4.412329,0,0,0.643523,3.571429,0.571139,109.91425
Tumour,25307,19385,19397,5001,5022,1,1,25.894077,23.545351,0,0,0.017853,0.015302,0,0,0.850399,0.803351,0,0,0.673974,0.627251,0,0,0,0,0,0,0,4.918689,4.649153,0,0,3.951375,3.848186,0,0,0.812688,0,0.757,46.819965
Tumour,25319,19524,19536,5007,5024,1,1,24.17455,22.148735,1,1,0.769229,0.685209,0,0,0.785982,0.845211,0,0,0.589631,0.56854,0,0,0,0,0,1,1,8.017694,7.821947,1,1,6.77044,6.684653,0,0,0.824731,3.571429,0.73736,47.320713
Tumour,25332,19167,19181,5014,5029,1,1,19.170263,15.971804,0,0,0.004709,0.00585,0,0,0.579767,0.650581,0,0,0.273824,0.26865,0,0,0,0,0.001608,0,0,4.398939,3.90069,0,0,3.068093,2.641942,0,0,0.849623,5.555556,0.796427,39.559116
Tumour,25350,19302,19329,5026,5047,1,1,14.383603,13.551592,1,1,0.173532,0.158264,0,0,0.62042,0.589718,0,0,0.141173,0.140692,0,0,0,0,0,0,0,3.700196,3.172197,0,0,2.552641,2.187087,0,0,0.494579,0,0.480216,118.1766
